,training set Accuracy,training set Precittion,training set Recall,training set F1 score,development set Accuracy,development set Precittion,development set Recall,development set F1 score,test set Accuracy,test set Precittion,test set Recall,test set F1 score,training set True positive ratio,training set True negative ratio,training set False positive ratio,training set False negative ratio,development set True positive ratio,development set True negative ratio,development set False positive ratio,development set False negative ratio,test set True positive ratio,test set True negative ratio,test set False positive ratio,test set False negative ratio,test AUC score,whole AUC score
166,91.46243650298548,91.30028063610851,95.69967782602605,93.44822869648475,71.26654064272212,73.39483394833948,85.29159519725557,78.89726299087664,70.41095890410959,72.76091783863805,85.10822510822511,78.45171588188349,60.885839051777914,30.57659745120756,5.801621958827199,2.7359415381873275,53.71320550904672,17.5533351336754,19.47069943289225,9.262759924385634,53.863013698630134,16.547945205479454,20.164383561643838,9.424657534246576,0.6896019900497512,0.8509605259812958
167,91.31984671597897,91.41475211608223,95.3074660316571,93.32053216294061,69.51120712935457,74.3030303030303,78.85934819897084,76.51341793218224,68.32876712328768,73.28490718321227,78.61471861471861,75.8563074352548,60.63630692451654,30.68353979146244,5.694679618572319,2.9854736654487124,49.662435862813936,19.848771266540645,17.175263300027005,13.313529570618417,49.75342465753425,18.575342465753426,18.136986301369863,13.534246575342465,0.6780435484913097,0.8397745904669195
168,92.34471081008823,93.79358437935844,94.20086846897324,93.99678524005871,69.34917634350526,76.07843137254902,74.8713550600343,75.47006699805489,68.82191780821918,75.34602076124568,75.41125541125541,75.37862397230637,59.9322698511719,32.412440958916314,3.965778451118439,3.6895107387933344,47.15095868214961,22.198217661355656,14.825816905211992,15.825006751282745,47.726027397260275,21.095890410958905,15.616438356164384,15.561643835616437,0.6974988692899141,0.8561972351781268
169,91.97041261919615,94.01637030764888,93.31839193164309,93.66608084358523,68.75506346205779,76.42825011246063,72.85591766723843,74.59934138309549,68.93150684931507,76.29695885509838,73.85281385281385,75.05499340079189,59.370822564833794,32.59959005436235,3.7786293556724,4.2509580251314505,45.88171752633,22.873345935727787,14.15068863083986,17.09424790710235,46.73972602739726,22.19178082191781,14.520547945205479,16.547945205479454,0.6963235769205919,0.8521849008556291
170,92.52294804384637,92.65980498374866,95.83975346687211,94.22295668938925,70.15933027275182,74.04939239513915,81.00343053173242,77.3704689739914,69.47945205479452,73.46938775510205,81.03896103896105,77.06875257307534,60.974957668656984,31.54799037518938,4.830229034845379,2.6468229213082615,51.01269241155819,19.14663786119363,17.87739670537402,11.963273021874157,51.28767123287671,18.191780821917806,18.52054794520548,12.0,0.6916114234024682,0.8515362141781416
171,92.93289368149006,93.87444690265487,95.09735257038801,94.48194280147518,70.02430461787739,75.62919463087249,77.31560891938251,76.46310432569973,68.16438356164383,74.19898819561551,76.19047619047619,75.18154634771466,60.502628999197924,32.43026468229213,3.9479547277426255,3.1191515907673115,48.690251147718065,21.334053470159333,15.689981096408317,14.285714285714285,48.21917808219178,19.945205479452056,16.767123287671232,15.068493150684931,0.6965090133746851,0.855051038379756
172,92.79921575617146,93.92257527403913,94.8172012886959,94.36776801895999,69.16014042668107,76.14235500878735,74.31389365351629,75.21701388888889,68.71232876712328,75.30329289428076,75.23809523809524,75.27067994802944,60.3243917654398,32.474823990731664,3.903395419303093,3.2973888245254432,46.7998919794761,22.36024844720497,14.66378611936268,16.176073453956253,47.61643835616438,21.095890410958905,15.616438356164384,15.67123287671233,0.6952193577566712,0.8523424481607811
173,92.7011852776045,94.53213077790305,93.96273987953495,94.24657534246576,68.53902241425871,76.3431151241535,72.51286449399656,74.37871123817902,68.0,75.37777777777778,73.41991341991341,74.3859649122807,59.780768202477496,32.920417075127,3.457802334907762,3.841012387487746,45.66567647853092,22.873345935727787,14.15068863083986,17.31028895490143,46.465753424657535,21.53424657534247,15.178082191780822,16.821917808219176,0.6953957485300769,0.8560649403213789
174,92.9774529899296,94.44366689993002,94.52304244291918,94.48333800056007,69.18714555765595,75.8351409978308,74.95711835334477,75.3935734310977,68.32876712328768,74.72150814053128,75.4978354978355,75.10766580534022,60.13724266999376,32.840210319935835,3.538009090098922,3.4845379199714825,47.20496894409938,21.982176613556575,15.041857953011073,15.770996489332973,47.78082191780822,20.54794520547945,16.164383561643834,15.506849315068493,0.6936008270336629,0.8583640197459084
175,92.5853310756617,94.61027019380394,93.68258859784284,94.14414414414415,68.05293005671076,75.93679458239278,72.12692967409949,73.98284583241697,67.12328767123287,74.75468331846565,72.55411255411255,73.63796133567662,59.60253096871937,32.98280010694234,3.395419303092416,4.019249621245878,45.42263029975695,22.63029975695382,14.393734809613825,17.5533351336754,45.91780821917808,21.205479452054796,15.506849315068493,17.36986301369863,0.6862176132325386,0.8564047417550603
176,92.90615809642634,93.78710479083253,95.15338282672643,94.46530385203728,69.70024304617878,74.61350691619202,78.64493996569468,76.57620041753653,69.31506849315069,74.01129943502825,79.39393939393939,76.60818713450291,60.538276445949556,32.36788165047678,4.010337759557972,3.0835041440156847,49.52741020793951,20.172832838239266,16.851201728328384,13.448555225492845,50.246575342465746,19.068493150684933,17.643835616438356,13.041095890410958,0.6929172320217096,0.8543494107049909
177,93.03983602174493,93.76376651982379,95.40551898024934,94.57751857251961,70.37537132055091,75.1732572360375,79.073756432247,77.07419017763846,69.75342465753425,74.45255474452554,79.48051948051949,76.88442211055278,60.698689956331876,32.341146065413064,4.0370733446216915,2.923090633633366,49.79746151768836,20.577909802862543,16.446124763705104,13.178503915743992,50.301369863013704,19.45205479452055,17.26027397260274,12.986301369863012,0.6925127608709698,0.857613985140986
178,93.14677836199982,93.72597473915431,95.62964000560302,94.66823823060389,70.48339184445045,75.50432276657061,78.64493996569468,77.04263810123923,69.91780821917808,74.51456310679612,79.74025974025975,77.03889585947303,60.84127974333838,32.30549861866144,4.072720791373318,2.78050084662686,49.52741020793951,20.955981636510938,16.068052930056712,13.448555225492845,50.465753424657535,19.45205479452055,17.26027397260274,12.821917808219178,0.6976636299024359,0.8599056486760723
179,92.40709384190357,93.32873880082701,94.84521641686511,94.0808670279283,70.2133405347016,74.22152148206543,80.74614065180103,77.34647771616348,69.97260273972603,73.65549493374903,81.81818181818183,77.52255947497949,60.34221548881561,32.06487835308796,4.313341056946796,3.27956510114963,50.85066162570888,19.36267890899271,17.66135565757494,12.125303807723467,51.78082191780822,18.191780821917806,18.52054794520548,11.506849315068493,0.6908586935452607,0.8523188786966134
180,92.26450405489707,94.45625974762513,93.31839193164309,93.88387824126269,69.24115581960572,75.09465713083719,76.54373927958834,75.81227436823104,69.36986301369863,75.12647554806071,77.14285714285715,76.12131567706109,59.370822564833794,32.89368149006327,3.4845379199714825,4.2509580251314505,48.20415879017013,21.036997029435593,15.987037537132053,14.77180664326222,48.821917808219176,20.54794520547945,16.164383561643834,14.465753424657535,0.6937287588033856,0.8495988149823653
181,92.46056501203101,94.52384321494269,93.57052808516599,94.04476981557089,69.97029435592763,74.89795918367346,78.68782161234992,76.7461313258051,69.42465753424656,74.32762836185819,78.96103896103897,76.57430730478588,59.53123607521611,32.9293289368149,3.4488904732198558,4.090544514749131,49.554415338914396,20.415879017013232,16.608155549554414,13.42155009451796,49.97260273972603,19.45205479452055,17.26027397260274,13.315068493150687,0.6944465981779415,0.8487302875284044
182,90.20586400499064,95.08808599581965,89.21417565485362,92.05752692057527,67.78287874696193,77.71289537712896,68.4819897084048,72.80601777980397,67.17808219178082,77.30844793713163,68.13852813852814,72.43442245743212,56.759647090277156,33.44621691471348,2.9320024953212727,6.862133499688085,43.127194166891705,24.655684580070215,12.368349986497435,19.848771266540645,43.12328767123288,24.054794520547944,12.657534246575342,20.164383561643838,0.6879705369257608,0.8355984379938963
183,91.80108724712592,94.96746203904556,91.98767334360555,93.45382097623451,68.7280583310829,77.02578268876611,71.7409948542024,74.28952042628775,67.67123287671232,75.89367552703942,71.68831168831169,73.73107747105966,58.524195704482665,33.276891542643256,3.101327867391498,5.097584885482577,45.17958412098299,23.54847421009992,13.475560356467728,17.796381312449366,45.369863013698634,22.301369863013697,14.410958904109588,17.917808219178085,0.696386250565355,0.8475099625750415
184,92.55859549059798,94.7473026689381,93.48648270065836,94.11267009800466,69.51120712935457,76.55629139072848,74.35677530017153,75.44050467696324,68.32876712328768,75.32923617208077,74.28571428571429,74.80383609415868,59.47776490508867,33.08083058550931,3.2973888245254432,4.144015684876571,46.826897110450986,22.68431001890359,14.339724547664057,16.149068322981368,47.013698630136986,21.315068493150687,15.397260273972602,16.273972602739725,0.7059275053304903,0.8578729111130108
185,93.09330719187238,94.29287305122494,94.88723910911892,94.58912239056063,69.9972994869025,74.58719291180024,79.41680960548885,76.92627206645898,69.47945205479452,73.80573248407643,80.25974025974027,76.89755288262134,60.36895107387933,32.72435611799305,3.6538632920417076,3.25282951608591,50.01350256548744,19.98379692141507,17.04023764515258,12.96246286794491,50.79452054794521,18.684931506849313,18.027397260273972,12.493150684931507,0.6934302513406991,0.8574185975875259
186,92.19320916139382,92.43799972896056,95.54559462109539,93.96611103457776,70.2133405347016,74.05088062622309,81.13207547169812,77.42991610394925,70.02739726027397,73.71294851794072,81.81818181818183,77.55437012720559,60.787808573210945,31.405400588182868,4.9728188218518845,2.8339720167543,51.09370780448285,19.11963273021874,17.904401836348907,11.882257628949501,51.78082191780822,18.246575342465754,18.465753424657535,11.506849315068493,0.6930322413904504,0.8526757558881624
187,93.16460208537563,93.9812258420762,95.36349628799552,94.66731558089411,69.70024304617878,74.2,79.54545454545455,76.77980132450331,70.30136986301369,74.30610626486916,81.12554112554112,77.56622516556293,60.67195437126816,32.49264771410748,3.885571695927279,2.949826218697086,50.0945179584121,19.605725087766675,17.41830947880097,12.881447475020256,51.34246575342466,18.958904109589042,17.753424657534246,11.945205479452055,0.6981708341409834,0.8580571709898767
188,91.42678905623384,90.63281147217471,96.49810897884858,93.47354138398914,70.24034566567647,72.54398826979472,84.86277873070325,78.2213438735178,70.73972602739727,72.58181818181818,86.40692640692642,78.89328063241106,61.3938151679886,30.032973888245255,6.345245521789502,2.227965421976651,53.44315419929787,16.79719146637861,20.226843100189036,9.532811234134487,54.68493150684931,16.054794520547947,20.65753424657534,8.602739726027398,0.691215997932416,0.846519714631041
189,91.68523304518314,90.77529566360053,96.76425269645608,93.67414739982372,71.21253038077235,73.32350773765658,85.3344768439108,78.87435592548553,71.06849315068493,73.00073367571534,86.14718614718615,79.03097696584591,61.56314054005881,30.12209250512432,6.256126904910436,2.0586400499064252,53.7402106400216,17.47231974075074,19.551714825816905,9.235754793410749,54.52054794520548,16.547945205479454,20.164383561643838,8.767123287671232,0.6951980357950508,0.847089462431473
190,88.96711523037163,94.75200970726529,87.50525283653172,90.9845616079231,65.54145287604645,77.32919254658384,64.06518010291595,70.07504690431519,65.04109589041096,76.8990634755463,63.98268398268399,69.84877126654064,55.67239996435255,33.29471526601907,3.0835041440156847,7.949380625612691,40.34566567647853,25.19578719956792,11.82824736699973,22.63029975695382,40.49315068493151,24.54794520547945,12.164383561643834,22.794520547945204,0.6906777799315112,0.8455680446818636
191,92.08626682113893,94.31447610945696,93.17831629079703,93.74295377677565,68.32298136645963,75.5398854120758,73.4991423670669,74.50554227341884,69.36986301369863,75.82322357019065,75.75757575757575,75.790385448246,59.281703947954725,32.80456287318421,3.573656536850548,4.340076642010516,46.286794490953284,22.036186875506345,14.987847691061301,16.68917094247907,47.94520547945205,21.424657534246574,15.287671232876713,15.342465753424658,0.6952891387219745,0.8490396031243441
192,91.15943320559666,94.56285341452806,91.35733295979828,92.93245939013964,67.59384283013773,75.72727272727273,71.44082332761577,73.52162400706091,67.17808219178082,74.86583184257603,72.46753246753246,73.64716234051912,58.12316192852687,33.03627127706978,3.3419481329649767,5.498618661438375,44.99054820415879,22.603294625978936,14.420739940588712,17.985417229273562,45.86301369863014,21.315068493150687,15.397260273972602,17.424657534246577,0.6836492860373458,0.8444756803244757
193,92.75465644773193,94.54929577464789,94.03277769995798,94.290329377063,69.9972994869025,76.14561027837259,76.24356775300171,76.19455753160489,69.26027397260273,74.91610738255034,77.31601731601731,76.09714529186195,59.82532751091703,32.9293289368149,3.4488904732198558,3.7964530790482134,48.01512287334593,21.982176613556575,15.041857953011073,14.960842560086416,48.93150684931507,20.328767123287673,16.383561643835616,14.356164383561643,0.6939859145829295,0.8567573845890102
194,91.84564655556545,94.25483503981798,92.8421347527665,93.54315150659798,68.78206859303268,74.83108108108108,75.98627787307034,75.40425531914894,69.42465753424656,75.02095557418274,77.48917748917748,76.2350936967632,59.06781926744497,32.777827288120484,3.600392121914268,4.553961322520275,47.85309208749663,20.928976505536053,16.095058061031594,15.122873345935728,49.04109589041096,20.383561643835616,16.328767123287673,14.246575342465754,0.6946947082767978,0.8473230206822009
195,86.85500401033775,94.93811488416377,83.80725591819582,89.02611412841306,65.16338104239806,77.89079229122055,62.39279588336192,69.28571428571428,65.53424657534246,77.74261603375527,63.8095238095238,70.09034712315739,53.31966847874521,33.535335531592544,2.8428838784422066,10.302112111220033,39.292465568458006,25.870915473940048,11.153119092627598,23.683499864974344,40.38356164383561,25.150684931506852,11.561643835616438,22.904109589041095,0.6944278606965174,0.8276454383488445
196,92.36253453346404,94.78186484174508,93.12228603445861,93.9447466968134,69.16014042668107,75.31914893617021,75.90051457975986,75.6087142246903,70.73972602739727,75.72493786246893,79.13419913419914,77.39204064352244,59.24605650120311,33.116478032260936,3.261741377773817,4.3757240887621425,47.79908182554685,21.361058601134218,15.662975965433432,15.1768836078855,50.082191780821915,20.65753424657534,16.054794520547947,13.205479452054794,0.7011972604509917,0.8497209965639764
197,92.40709384190357,94.96495494206837,92.99621795769716,93.97027600849258,68.97110450985687,75.97716293368467,74.1852487135506,75.07051421132567,69.91780821917808,76.34782608695653,76.01731601731602,76.18221258134491,59.16584974601194,33.24124409589163,3.136975314143124,4.455930843953302,46.718876586551445,22.25222792330543,14.77180664326222,16.257088846880908,48.10958904109589,21.80821917808219,14.904109589041095,15.178082191780822,0.7055831233443174,0.8514154850349811
198,92.48730059709473,95.17795637198623,92.89816500910491,94.0242432834763,69.4571968674048,76.32617273125823,74.65694682675816,75.48233253847822,69.86301369863014,76.46544181977252,75.67099567099567,76.06614447345518,59.10346671419659,33.38383388289814,2.9943855271366187,4.518313875768648,47.01593302727518,22.441263840129626,14.582770726438024,15.96003240615717,47.89041095890411,21.972602739726028,14.73972602739726,15.397260273972602,0.7062764101570072,0.8519088453317198
199,92.13973799126637,95.21607168665992,92.28183218938226,93.72599231754162,68.9170942479071,77.00045724737082,72.21269296740995,74.52976322195175,68.93150684931507,76.63043478260869,73.24675324675324,74.9003984063745,58.711344799928696,33.42839319133767,2.949826218697086,4.910435790036539,45.47664056170672,23.440453686200378,13.583580880367268,17.499324871725626,46.35616438356164,22.575342465753426,14.136986301369864,16.931506849315067,0.7075589584544808,0.8532243472703179
